Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,public_metrics,referenced_tweets,entities_hashtags
1453088913078341632,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},462476012,,1453088913078341632,2021-10-26 19:59:28+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453088882589851656,"Hello world, security clearance from the region. https://t.co/Fy1xVUCOq2",{'media_keys': ['3_1453088879037325317']},1375868236529500160,,1453088882589851656,2021-10-26 19:59:21+00:00,"{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/Fy1xVUCOq2', 'expanded_url': 'https://twitter.com/FaridAh89102154/status/1453088882589851656/photo/1', 'display_url': 'pic.twitter.com/Fy1xVUCOq2'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453088865691095052,RT @ThatWhiteGuyYK: Hello world of Twitter! I just made this account today as I was advised that this is where I should be if I wanted to h…,,820657844,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",1453088865691095052,2021-10-26 19:59:17+00:00,"{'mentions': [{'start': 3, 'end': 18, 'username': 'ThatWhiteGuyYK', 'id': '1437269835554111489'}], 'annotations': [{'start': 35, 'end': 41, 'probability': 0.5559, 'type': 'Product', 'normalized_text': 'Twitter'}]}",,,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453077560586276871 type=retweeted],
1453088822711898117,"Top 10 NFT Sales (Past Hour)
1. Fluffy Polar Bears (@polarbearsnft): 155
2. Etholvants (@etholvants): 140
3. Into the Cryptoverses: 104
4. Hello Rabbits: 99
5. Oviparity: 81
6. Crypto Freaks World: 76
7. The Mask Punks: 74
8. Real Natio: 68
9. Bored Fatty: 67
10. Boob Girl: 40",,1444704367181905925,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894353708068864', 'name': 'Investing', 'description': 'Investing'}}]",1453088822711898117,2021-10-26 19:59:07+00:00,"{'mentions': [{'start': 52, 'end': 66, 'username': 'polarbearsnft', 'id': '1422869367163953154'}, {'start': 88, 'end': 99, 'username': 'etholvants', 'id': '1439496106417790976'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
1453088614833790977,RT @JohnHuntFiction: Hello! A big thanks is owed to all of you who have taken the time to read and review my work... it's a tremendous help…,,1203930811709284352,,1453088614833790977,2021-10-26 19:58:17+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'JohnHuntFiction', 'id': '468315034'}]}",,,en,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453002630301720583 type=retweeted],
1453088590330740741,#odx and with governments around the world wanting quick high accuracy tests pcr on way out hello high quality UK golden standard lft tests https://t.co/OnCQdekN6U,,504873105,,1453088590330740741,2021-10-26 19:58:11+00:00,"{'hashtags': [{'start': 0, 'end': 4, 'tag': 'odx'}], 'urls': [{'start': 140, 'end': 163, 'url': 'https://t.co/OnCQdekN6U', 'expanded_url': 'https://twitter.com/trickymatters/status/1453082617725825033', 'display_url': 'twitter.com/trickymatters/…'}], 'annotations': [{'start': 111, 'end': 112, 'probability': 0.5942, 'type': 'Place', 'normalized_text': 'UK'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453082617725825033 type=quoted],"[{'start': 0, 'end': 4, 'tag': 'odx'}]"
1453088524710858754,"hello world, (1/4)

super excited to announce that the new ep, 'project foofoon', will be released on 1st of november on all music platforms!

'project foofoon' is a 3 act (track) musical story about the mysterious death of a young woman.

act 1: dive in
(read the description👇🏼) https://t.co/mbSe2EdVs1",{'media_keys': ['7_1453085828800991238']},1050534975249010688,,1453088524710858754,2021-10-26 19:57:56+00:00,"{'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/mbSe2EdVs1', 'expanded_url': 'https://twitter.com/lowkolos/status/1453088524710858754/video/1', 'display_url': 'pic.twitter.com/mbSe2EdVs1'}]}",,,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,
1453088497598930947,@pulte Hello world.,,882648658063306756,,1453088173245014020,2021-10-26 19:57:49+00:00,"{'mentions': [{'start': 0, 'end': 6, 'username': 'pulte', 'id': '25029495'}]}",,25029495,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453088173245014020 type=replied_to],
1453088460684861443,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1361752363195723776,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453088460684861443,2021-10-26 19:57:40+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453088415780638721,Hello world! Today let’s take time and pray for Hospitals and Healthcare workers who are suffering.,,1448470170238869504,,1453088415780638721,2021-10-26 19:57:30+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453088330636201990,"RT @Danjo_Oosha: I have built over 10 tech companies. 

I run a coding school. 

I am a tech bro.

I know virtually all coding languages an…",,1438196642612715528,,1453088330636201990,2021-10-26 19:57:09+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'Danjo_Oosha', 'id': '725779844714369024'}]}",,,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453074212864790531 type=retweeted],
1453088265402212359,@RavelliThomas Hello Thomas. My name is David and I am from the UK. I am hoping to come to Sweden at the end of November. I have some photos of you from the World Cup and I would love it if you could sign them for me. Would u have 5 minutes to meet me if I came to u? Best wishes,,139155872,,1453088265402212359,2021-10-26 19:56:54+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'RavelliThomas', 'id': '462373939'}], 'annotations': [{'start': 21, 'end': 26, 'probability': 0.9813, 'type': 'Person', 'normalized_text': 'Thomas'}, {'start': 40, 'end': 44, 'probability': 0.9889, 'type': 'Person', 'normalized_text': 'David'}, {'start': 64, 'end': 65, 'probability': 0.8692, 'type': 'Place', 'normalized_text': 'UK'}, {'start': 91, 'end': 96, 'probability': 0.9715, 'type': 'Place', 'normalized_text': 'Sweden'}, {'start': 157, 'end': 165, 'probability': 0.7109, 'type': 'Other', 'normalized_text': 'World Cup'}]}",,462373939,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453088248713129985,"RT @otterclam: Hello, world! 

We are enhydras - the early otter lives in Kamchatka.

If we otter together, we can concur the world. (🦦,🦦)…",,1380522374483881984,,1453088248713129985,2021-10-26 19:56:50+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'otterclam', 'id': '1450672498148708352'}]}",,,en,"{'retweet_count': 475, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452834913518907393 type=retweeted],
1453088222666448900,"RT @TugayHatayli: Hello beautiful people ❤️🕺
Greetings From #Izmir, 
The City Where I live, To The Whole World ❤️🌎👇

#HappyDay 
#MutluGünle…",,813312379509506049,,1453088222666448900,2021-10-26 19:56:44+00:00,"{'hashtags': [{'start': 60, 'end': 66, 'tag': 'Izmir'}, {'start': 117, 'end': 126, 'tag': 'HappyDay'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'TugayHatayli', 'id': '2920234311'}]}",,,en,"{'retweet_count': 1885, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1382223295093805056 type=retweeted],"[{'start': 60, 'end': 66, 'tag': 'Izmir'}, {'start': 117, 'end': 126, 'tag': 'HappyDay'}]"
1453088158438989826,RT @ThatWhiteGuyYK: Hello world of Twitter! I just made this account today as I was advised that this is where I should be if I wanted to h…,,344701971,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",1453088158438989826,2021-10-26 19:56:28+00:00,"{'mentions': [{'start': 3, 'end': 18, 'username': 'ThatWhiteGuyYK', 'id': '1437269835554111489'}], 'annotations': [{'start': 35, 'end': 41, 'probability': 0.5559, 'type': 'Product', 'normalized_text': 'Twitter'}]}",,,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453077560586276871 type=retweeted],
1453087945242517511,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,4794534938,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453087945242517511,2021-10-26 19:55:37+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453087930973626372,"RT @otterclam: Hello, world! 

We are enhydras - the early otter lives in Kamchatka.

If we otter together, we can concur the world. (🦦,🦦)…",,943477268751507456,,1453087930973626372,2021-10-26 19:55:34+00:00,"{'mentions': [{'start': 3, 'end': 13, 'username': 'otterclam', 'id': '1450672498148708352'}]}",,,en,"{'retweet_count': 475, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452834913518907393 type=retweeted],
1453087876330237952,@RenkaPolakova @Schwarzenegger @GovArnoldUSC @ArnoldSCI @conyersdavis @IKulturtasche Hello! Millions of people from 180 countries around the world have joined together to build a Creative Society. Join in. We can make it work. #schwarzenegger #arnoldschwarzenegger #Arnold #CreativeSociety,,1435677120257212421,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10033741102', 'name': 'Ei Arnold!'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806574782275665920', 'name': 'Arnold Schwarzenegger', 'description': 'Arnold Schwarzenegger'}}]",1452949375320145925,2021-10-26 19:55:21+00:00,"{'hashtags': [{'start': 227, 'end': 242, 'tag': 'schwarzenegger'}, {'start': 243, 'end': 264, 'tag': 'arnoldschwarzenegger'}, {'start': 265, 'end': 272, 'tag': 'Arnold'}, {'start': 273, 'end': 289, 'tag': 'CreativeSociety'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'RenkaPolakova', 'id': '1379184287728160771'}, {'start': 15, 'end': 30, 'username': 'Schwarzenegger', 'id': '12044602'}, {'start': 31, 'end': 44, 'username': 'GovArnoldUSC', 'id': '1444380402'}, {'start': 45, 'end': 55, 'username': 'ArnoldSCI', 'id': '846628463377305600'}, {'start': 56, 'end': 69, 'username': 'conyersdavis', 'id': '22128725'}, {'start': 70, 'end': 84, 'username': 'IKulturtasche', 'id': '1485736250'}]}",,1379184287728160771,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452949375320145925 type=replied_to],"[{'start': 227, 'end': 242, 'tag': 'schwarzenegger'}, {'start': 243, 'end': 264, 'tag': 'arnoldschwarzenegger'}, {'start': 265, 'end': 272, 'tag': 'Arnold'}, {'start': 273, 'end': 289, 'tag': 'CreativeSociety'}]"
1453087859993419778,RT @paulg: Kids will increasingly learn technology direct from other kids. This video by an Indonesian kid teaching other kids how to write…,,431423387,,1453087859993419778,2021-10-26 19:55:17+00:00,"{'mentions': [{'start': 3, 'end': 9, 'username': 'paulg', 'id': '183749519'}]}",,,en,"{'retweet_count': 102, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452923363362476035 type=retweeted],
1453087849042034696,"RT @K1M_kamal92: 🔴Hello my friends..
Meknes the imperial acquires its letters of nobility under the Alaouite dynasty (1672-1727) is becomes…",,1050963249078984704,,1453087849042034696,2021-10-26 19:55:14+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'K1M_kamal92', 'id': '1330135450619678726'}], 'annotations': [{'start': 37, 'end': 43, 'probability': 0.3664, 'type': 'Person', 'normalized_text': 'Meknes'}]}",,,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453053697349627910 type=retweeted],
1453087833045020674,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},135138848,,1453087833045020674,2021-10-26 19:55:11+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453087814514450433,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,3321454254,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453087814514450433,2021-10-26 19:55:06+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453087802485264385,"Hello, world! (2021-10-26 19:55:03.714380)",,980968880255393794,,1453087802485264385,2021-10-26 19:55:03+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453087772865019904,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1030149720348545026,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453087772865019904,2021-10-26 19:54:56+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453087743723155462,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},402966512,,1453087743723155462,2021-10-26 19:54:49+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453087635384188928,"RT @Danjo_Oosha: I have built over 10 tech companies. 

I run a coding school. 

I am a tech bro.

I know virtually all coding languages an…",,902848494783877120,,1453087635384188928,2021-10-26 19:54:23+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'Danjo_Oosha', 'id': '725779844714369024'}]}",,,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453074212864790531 type=retweeted],
1453087611623403520,"That was when I heard what you said from Michelle. She said you told her that you’ve come to like Hello, Happy World! much more.",,1437525497047666691,"[{'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1004022548147798016', 'name': 'BanG Dream!', 'description': 'BanG Dream!'}}]",1453087611623403520,2021-10-26 19:54:18+00:00,"{'annotations': [{'start': 41, 'end': 48, 'probability': 0.9903, 'type': 'Person', 'normalized_text': 'Michelle'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453087544778838026,Hello world. South Africa 🇿🇦 we are launching amazing Livestock Reflective Tracking Collar. Initiated &amp; developed by our women staff. 29th Oct. Online. Links to follow. @DSBD_SA @DALRRDgov_ZA  @the_dti  @agri_limpopo  @AgriSA1904 @djsbu @KasiEconomy https://t.co/R34JsRfreT,{'media_keys': ['3_1453087398875762688']},1430552864682881026,,1453087544778838026,2021-10-26 19:54:02+00:00,"{'mentions': [{'start': 173, 'end': 181, 'username': 'DSBD_SA', 'id': '1157033919017115649'}, {'start': 182, 'end': 195, 'username': 'DALRRDgov_ZA', 'id': '562723505'}, {'start': 197, 'end': 205, 'username': 'the_dti', 'id': '434784790'}, {'start': 207, 'end': 220, 'username': 'agri_limpopo', 'id': '764005765107507204'}, {'start': 222, 'end': 233, 'username': 'AgriSA1904', 'id': '3840790156'}, {'start': 234, 'end': 240, 'username': 'djsbu', 'id': '390652630'}, {'start': 241, 'end': 253, 'username': 'KasiEconomy', 'id': '1289324246141997056'}], 'urls': [{'start': 254, 'end': 277, 'url': 'https://t.co/R34JsRfreT', 'expanded_url': 'https://twitter.com/sa_metse/status/1453087544778838026/photo/1', 'display_url': 'pic.twitter.com/R34JsRfreT'}], 'annotations': [{'start': 13, 'end': 24, 'probability': 0.8525, 'type': 'Place', 'normalized_text': 'South Africa'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
